"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.35845255637282e-211,0.702736440627241,0.683,0.875,8.00400246214863e-207,"0","RPL15"
1.89649879433806e-211,0.296155017054575,0.102,0.262,1.11741708962398e-206,"0","YTHDF2"
6.61621621409984e-210,0.374721665207356,0.17,0.388,3.89827459334763e-205,"0","WNK1"
1.62378614410988e-209,0.344962098248071,0.106,0.269,9.56734796109542e-205,"0","SPTAN1"
2.60196300752088e-208,0.737025402514342,0.674,0.856,1.5330766040313e-203,"0","RPL26"
1.71034509785211e-207,0.444640029657435,0.851,0.959,1.00773533165446e-202,"0","HSP90AB1"
2.01328174483311e-207,0.297426880894015,0.239,0.519,1.18622560405567e-202,"0","U2SURP"
1.17968683699748e-205,0.359505643539661,0.142,0.334,6.95071484358914e-201,"0","ROCK1"
3.97461491316525e-205,0.329454581194561,0.105,0.265,2.34184310683696e-200,"0","PDS5A"
1.66180601850127e-204,0.296389010812166,0.101,0.258,9.79136106100946e-200,"0","GRB2"
1.18957290332218e-203,0.344253516824809,0.105,0.264,7.00896354637427e-199,"0","NSD3"
1.17563726239829e-202,0.378764845135926,0.22,0.481,6.92685475005071e-198,"0","TOP1"
3.04102371761046e-202,0.335269906421137,0.15,0.345,1.79177117441608e-197,"0","RDX"
8.51048927594324e-202,0.342322299464139,0.118,0.287,5.01438028138576e-197,"0","BCLAF1"
4.03049906233224e-201,0.409707435803185,0.207,0.454,2.37477004752615e-196,"0","IQGAP1"
2.21174823242015e-200,0.390037986099331,0.137,0.321,1.30316205854195e-195,"0","HIF1A"
1.139086758821e-192,1.26064253277822,0.381,0.279,6.71149918297336e-188,"0","IFRD1"
2.52330451149872e-191,0.301542784118503,0.249,0.53,1.48673101817505e-186,"0","ATP5MC3"
5.81056065706702e-190,0.657090386351039,0.692,0.871,3.42358233914389e-185,"0","RPL27"
4.80890521080397e-188,0.333461212747053,0.246,0.521,2.8334069502057e-183,"0","EIF4A2"
1.83524039279717e-187,2.07897404632948,0.281,0.177,1.08132363943609e-182,"0","RPL26P19"
8.22302518290765e-186,0.269479289639203,0.224,0.473,4.84500643776919e-181,"0","RPL22L1"
4.9912260651326e-185,0.374767189978916,0.124,0.289,2.94083039757613e-180,"0","PSMB4"
1.47709722263703e-184,0.342868812215975,0.11,0.265,8.7030568357774e-180,"0","SLK"
1.99266655363027e-182,0.344654487662788,0.212,0.451,1.17407913339896e-177,"0","ATP5MG"
