"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CITED2",1.64411418153442e-24,0.839884191815065,0.33,0.327,9.68712075760082e-20,"0","CITED2"
"NSA2",1.0748843444376e-23,0.669996987508935,0.209,0.319,6.33321855742634e-19,"0","NSA2"
"COX5A",1.1380784196292e-23,0.432223458860173,0.254,0.38,6.70555804845522e-19,"0","COX5A"
"UBR5",8.41837541178782e-23,0.371941395533835,0.27,0.4,4.96010679262538e-18,"0","UBR5"
"FAM162A",8.95968575588773e-23,0.975223151191696,0.267,0.251,5.27904684736905e-18,"0","FAM162A"
"EIF4G1",3.13356438454751e-22,0.439078683012522,0.266,0.399,1.84629613537539e-17,"0","EIF4G1"
"BTG1",4.24609776571866e-22,0.459459867420086,0.573,0.694,2.50180080356144e-17,"0","BTG1"
"KLF7",5.94278578389377e-22,0.481044135132667,0.259,0.389,3.50148938387021e-17,"0","KLF7"
"SPAG9",2.89969529696829e-21,0.448920705481073,0.22,0.322,1.70850046897372e-16,"0","SPAG9"
"PSMB6",6.11135979269035e-21,0.386651274246893,0.237,0.345,3.60081318985315e-16,"0","PSMB6"
"LGALS3",7.21716347837506e-21,0.435555684556725,0.311,0.476,4.25235272145858e-16,"0","LGALS3"
"UQCC2",3.0577096212593e-20,0.766995653000111,0.26,0.239,1.80160250884598e-15,"0","UQCC2"
"CLINT1",1.24001665024093e-19,0.576473832449818,0.213,0.314,7.30617810321957e-15,"0","CLINT1"
"DDX3X",1.2869127832569e-19,0.46909950274126,0.264,0.388,7.58249011894963e-15,"0","DDX3X"
"ASH1L",1.88749247252561e-19,0.424313866653137,0.275,0.404,1.11211056481209e-14,"0","ASH1L"
"KMT2A",1.58509952019423e-18,0.492807289686903,0.18,0.259,9.33940637298442e-14,"0","KMT2A"
"TAF10",3.93488040905657e-18,0.332674150772906,0.228,0.321,2.31843153701613e-13,"0","TAF10"
"TAX1BP1",4.85720199525882e-18,0.439776043616181,0.325,0.492,2.8618634156065e-13,"0","TAX1BP1"
"PPP1R12A",1.43327253138183e-17,0.717838443351111,0.422,0.487,8.44484175490176e-13,"0","PPP1R12A"
"RAB2A",1.89122525507802e-17,0.374871353608798,0.319,0.469,1.11430992029197e-12,"0","RAB2A"
"ARF1",2.85144020919201e-16,0.467179121314361,0.289,0.422,1.68006857125593e-11,"0","ARF1"
"SRSF10",2.98344282058021e-16,0.384955208156678,0.206,0.287,1.75784450988586e-11,"0","SRSF10"
"HNRNPH1",3.41381639348164e-16,0.497969709290122,0.222,0.315,2.01142061903938e-11,"0","HNRNPH1"
"RAB1A",2.02066115525354e-15,0.469527931077399,0.269,0.386,1.19057355267538e-10,"0","RAB1A"
"HSPE1",4.36228389323788e-15,0.824971142831975,0.349,0.38,2.57025766989576e-10,"0","HSPE1"
"PCBP2",7.87065971023411e-15,0.451959459690563,0.262,0.373,4.63739270126994e-10,"0","PCBP2"
"GNAS",2.53643926181038e-14,0.261721619991142,0.632,0.79,1.49447001305868e-09,"0","GNAS"
"EIF3F",2.95466600047513e-14,0.615468065748414,0.261,0.381,1.74088920747995e-09,"0","EIF3F"
"ZFR",8.27243908122162e-14,0.623953260574367,0.222,0.315,4.87412110665578e-09,"0","ZFR"
"AHNAK",3.26572676748093e-13,0.280228472428299,0.419,0.615,1.92416621139976e-08,"0","AHNAK"
"RTRAF",3.62914466993551e-13,0.945116837030686,0.283,0.295,2.138292039526e-08,"0","RTRAF"
"XRN2",2.08104721863767e-12,0.5611485608285,0.209,0.29,1.22615302122132e-07,"0","XRN2"
"SH3GLB1",2.1324010458319e-11,0.770056780381112,0.37,0.423,1.25641069620416e-06,"0","SH3GLB1"
"NOP58",2.52201536856406e-11,0.33986586170957,0.295,0.403,1.48597145515794e-06,"0","NOP58"
"EIF3M",2.63106754641145e-11,0.832122348840529,0.356,0.41,1.55022499834563e-06,"0","EIF3M"
"P4HA1",2.82810708267654e-11,0.999297256124662,0.291,0.314,1.66632069311302e-06,"0","P4HA1"
"RAP1A",3.14374686129765e-11,0.567322039670274,0.186,0.253,1.85229565067658e-06,"0","RAP1A"
"SNW1",6.20680112377094e-11,0.637996581317682,0.183,0.251,3.65704722212584e-06,"0","SNW1"
"SMARCE1",1.31248913752858e-10,0.519348146371106,0.227,0.31,7.73318599831842e-06,"0","SMARCE1"
"CSDE1",1.62278898119193e-10,0.551222139595658,0.473,0.589,9.56147267718285e-06,"0","CSDE1"
"PNN",5.36665251529566e-10,0.729238224150996,0.386,0.455,3.1620316620122e-05,"0","PNN"
"UBXN1",9.4400215158474e-10,0.62650400305786,0.223,0.306,5.56206067713729e-05,"0","UBXN1"
"ZCRB1",1.06505170317845e-09,0.512356043776424,0.2,0.267,6.27528463512743e-05,"0","ZCRB1"
"FXR1",1.93315834770928e-09,0.829974932640074,0.37,0.439,0.000113901689847031,"0","FXR1"
"PPP3CA",3.39463440689625e-09,0.455757262465215,0.364,0.528,0.000200011859254327,"0","PPP3CA"
"CANX",6.29301191337653e-09,0.553275141245162,0.285,0.397,0.000370784261936145,"0","CANX"
"IMPDH2",2.89008086490835e-08,0.547616982052237,0.195,0.257,0.001702835645604,"0","IMPDH2"
"PRDX5",8.8949452212441e-08,0.517978449863508,0.315,0.445,0.00524090172435702,"0","PRDX5"
"EIF4G2",9.14180800515186e-08,0.306127079839686,0.57,0.726,0.00538635327663547,"0","EIF4G2"
"PSMB5",1.28440930814529e-07,0.386707322002881,0.267,0.35,0.00756773964359203,"0","PSMB5"
"PPIG",2.14563079729907e-07,0.550904805222621,0.264,0.357,0.0126420566576861,"0","PPIG"
"PSME2",3.71977901487768e-07,0.310990203309923,0.288,0.369,0.0219169379556593,"0","PSME2"
"RPS28",5.23127969012553e-07,0.356213490895352,0.413,0.608,0.0308226999342196,"0","RPS28"
"EIF5",7.5162093151049e-07,0.657332592005711,0.396,0.481,0.0442855052845981,"0","EIF5"
"S100A4",0,1.58786425875024,0.898,0.399,0,"1","S100A4"
"RPLP1P41",0,0.721795403907616,0.937,0.543,0,"1","RPLP1P4"
"COL1A2",0,2.40087944921177,0.519,0.14,0,"1","COL1A2"
"RPS2P331",0,0.813931169016843,0.854,0.477,0,"1","RPS2P33"
"FAUP11",0,0.700586140689027,0.873,0.504,0,"1","FAUP1"
"VIM1",0,0.990865215238105,0.863,0.498,0,"1","VIM"
"RPS27AP161",0,0.818409353802734,0.842,0.487,0,"1","RPS27AP16"
"RPS26P21",0,0.686611267689998,0.823,0.48,0,"1","RPS26P2"
"CHIC21",0,0.965752983225582,0.903,0.569,0,"1","CHIC2"
"RPS2P181",0,0.828320367825077,0.712,0.396,0,"1","RPS2P18"
"RPL17P341",0,0.70685871717207,0.746,0.435,0,"1","RPL17P34"
"RPS7P101",0,0.683509021989809,0.746,0.442,0,"1","RPS7P10"
"RACK1P11",0,0.779018268992125,0.678,0.392,0,"1","RACK1P1"
"RPS16P101",0,0.714041728992333,0.697,0.412,0,"1","RPS16P10"
"RPS3P31",0,0.74324626546461,0.686,0.404,0,"1","RPS3P3"
"TPT1P41",0,0.819439261511116,0.651,0.371,0,"1","TPT1P4"
"HSPA8P11",0,0.898768503716957,0.608,0.332,0,"1","HSPA8P1"
"RPS3AP261",0,0.744346943791631,0.671,0.396,0,"1","RPS3AP26"
"UBB1",0,0.872789103092868,0.919,0.653,0,"1","UBB"
"RPS27AP151",0,0.802886486540169,0.625,0.359,0,"1","RPS27AP15"
"ACTBP21",0,1.1756127192206,0.504,0.248,0,"1","ACTBP2"
"FN11",0,1.34597054570906,0.479,0.24,0,"1","FN1"
"NFKBIA",0,1.1681917620049,0.768,0.553,0,"1","NFKBIA"
"COL1A1",0,2.73960893420853,0.273,0.072,0,"1","COL1A1"
"TIMP2",0,1.61588028640363,0.366,0.165,0,"1","TIMP2"
"H2AZ1",0,0.775493492408706,0.845,0.691,0,"1","H2AZ1"
"LGALS1",0,0.857971743742754,0.869,0.817,0,"1","LGALS1"
"DDX51",0,0.910368267319537,0.978,0.93,0,"1","DDX5"
"S100A6",0,1.19819862409469,0.975,0.928,0,"1","S100A6"
"YBX11",0,0.682643078904722,0.834,0.79,0,"1","YBX1"
"GNAS1",0,0.854766303868094,0.769,0.737,0,"1","GNAS"
"H3-3B1",0,0.800592321313088,0.973,0.941,0,"1","H3-3B"
"CALM11",0,0.790510870973944,0.796,0.769,0,"1","CALM1"
"RPS201",0,0.506225867498689,0.947,0.958,0,"1","RPS20"
"PABPC11",0,0.631070720765248,0.931,0.936,0,"1","PABPC1"
"UBA521",0,0.501503566081844,0.947,0.943,0,"1","UBA52"
"RPL81",0,0.434894821870842,0.988,0.992,0,"1","RPL8"
"RPL7P321",1.20582583101889e-306,0.734855120027542,0.642,0.379,7.10472579636327e-302,"1","RPL7P32"
"RPL6P101",2.12955173558846e-302,0.742034826576949,0.629,0.367,1.25473188260872e-297,"1","RPL6P10"
"RPS141",1.59613719616289e-294,0.340897202977589,0.98,0.988,9.40444035979177e-290,"1","RPS14"
"RPL191",3.29243508739012e-291,0.392122628850135,0.951,0.971,1.93990275349026e-286,"1","RPL19"
"RPL19P61",6.05941148514708e-287,0.79540242476695,0.57,0.327,3.57020524704866e-282,"1","RPL19P6"
"LOC1002874301",4.82702652187942e-282,0.665457306068745,0.656,0.395,2.84408402669135e-277,"1","LOC100287430"
"COX5BP11",8.66083957471837e-280,1.07349433223716,0.42,0.213,5.10296667742406e-275,"1","COX5BP1"
"FAU1",7.39141061307214e-278,0.412826281264736,0.92,0.951,4.3550191332221e-273,"1","FAU"
"SLC25A41",2.24096687928691e-276,1.1581714091428,0.419,0.221,1.32037768527585e-271,"1","SLC25A4"
"TUBA1A1",1.6576113350647e-270,0.82990043648418,0.655,0.49,9.76664598620119e-266,"1","TUBA1A"
"RPL27AP51",4.1750025059886e-269,0.747345265051424,0.582,0.341,2.45991147652848e-264,"1","RPL27AP5"
"RPL371",1.66250701713165e-266,0.381459506887757,0.938,0.961,9.79549134493971e-262,"1","RPL37"
"RPL27AP61",4.11890925861528e-266,0.750150013041638,0.609,0.379,2.42686133517612e-261,"1","RPL27AP6"
"PDGFRA1",8.72500665764349e-266,1.13701528347292,0.388,0.193,5.14077392268355e-261,"1","PDGFRA"
"RPLP01",2.43773833992545e-264,0.462422953669112,0.876,0.901,1.43631542988408e-259,"1","RPLP0"
"RPS8P41",2.1331261626517e-260,0.787875632309226,0.536,0.309,1.25683793503438e-255,"1","RPS8P4"
"RPL10P161",4.94985140686601e-259,0.738026212255622,0.602,0.373,2.91645244892545e-254,"1","RPL10P16"
"RPS10P161",3.69591136314413e-256,0.715758960049178,0.582,0.344,2.17763097516452e-251,"1","RPS10P16"
"RPL13P121",2.78510682326916e-254,0.646839155677903,0.69,0.483,1.64098494027019e-249,"1","RPL13P12"
"JUN",3.15990798979873e-254,0.934843736557502,0.686,0.651,1.86181778758941e-249,"1","JUN"
"RPL37P51",2.26475261364049e-251,0.746028701767778,0.555,0.329,1.33439223995698e-246,"1","RPL37P5"
"RPL32P181",3.34757029921257e-250,0.713830360009081,0.593,0.362,1.97238842029604e-245,"1","RPL32P18"
"RPLP2P51",3.62228683663153e-248,0.725112392729724,0.56,0.332,2.1342514041433e-243,"1","RPLP2P5"
"RPL18A1",5.64876363354807e-247,0.362867851014748,0.934,0.958,3.32825153288652e-242,"1","RPL18A"
"TPM1",6.0795938862453e-245,1.35229021417251,0.475,0.329,3.58209671777573e-240,"1","TPM1"
"RPS24P191",1.46367640797399e-243,0.661009521972276,0.586,0.352,8.62398139578277e-239,"1","RPS24P19"
"MTRNR2L101",2.38376850323218e-240,0.825779950104486,0.499,0.29,1.4045164021044e-235,"1","MTRNR2L10"
"RPS7P81",5.42185599263973e-240,0.726809861087769,0.553,0.329,3.19455755086333e-235,"1","RPS7P8"
"PRRX1",5.87495237384562e-240,1.26963958179461,0.306,0.14,3.46152193866984e-235,"1","PRRX1"
"RPL23P61",6.10867402602509e-240,0.671388773000376,0.605,0.376,3.59923073613398e-235,"1","RPL23P6"
"RPS27P91",1.94362001124153e-238,0.700866312687551,0.565,0.337,1.14518091062351e-233,"1","RPS27P9"
"ZFHX4",3.58081365265157e-237,1.434879413015,0.276,0.121,2.1098154041423e-232,"1","ZFHX4"
"EIF4G21",2.77715144475034e-236,0.850704640067507,0.693,0.677,1.6362976312469e-231,"1","EIF4G2"
"RPS12P41",2.35310124461572e-234,0.723056822650375,0.541,0.321,1.38644725332758e-229,"1","RPS12P4"
"HSP90AA2P1",7.73637307812127e-228,0.805346021867113,0.483,0.277,4.55827101762905e-223,"1","HSP90AA2P"
"RPL21P411",8.89218055096781e-225,0.802318966855588,0.471,0.268,5.23927278063023e-220,"1","RPL21P41"
"PPIAP74",1.73398844164693e-224,1.1199883658756,0.343,0.172,1.02166598981837e-219,"1","PPIAP74"
"RPS19P11",1.23533094118349e-223,0.706102670044031,0.541,0.322,7.27856990545314e-219,"1","RPS19P1"
"RPS20P101",1.71509328739825e-222,0.735620607939844,0.516,0.307,1.01053296493505e-217,"1","RPS20P10"
"VEGFA1",2.08490110231512e-219,0.913285375258779,0.566,0.425,1.22842372948407e-214,"1","VEGFA"
"HNRNPA31",9.61530184482307e-218,0.83582463648857,0.628,0.525,5.66533584696975e-213,"1","HNRNPA3"
"RPL111",4.37562693436021e-217,0.33471874216747,0.945,0.971,2.57811938972504e-212,"1","RPL11"
"RPL5P171",7.4590706778177e-209,0.770990195555428,0.47,0.276,4.39488444337019e-204,"1","RPL5P17"
"TPT1P101",3.66101502171651e-208,0.894164034157704,0.41,0.228,2.15707005079537e-203,"1","TPT1P10"
"RPL41P61",1.77796557896943e-207,0.839182503824675,0.438,0.25,1.04757731912879e-202,"1","RPL41P6"
"TPM2",6.61141147203216e-198,1.33568589397846,0.264,0.122,3.89544363932135e-193,"1","TPM2"
"RPL10AP41",6.7408051153976e-198,0.772811526469502,0.46,0.268,3.97168237399227e-193,"1","RPL10AP4"
"RPS24P151",2.67271673241904e-196,0.658121835943055,0.519,0.318,1.5747646987413e-191,"1","RPS24P15"
"RPL341",5.13856214313691e-196,0.328889702743304,0.927,0.96,3.02764081473627e-191,"1","RPL34"
"RPS3P41",2.30780242103131e-192,0.720062192497942,0.512,0.326,1.35975718647165e-187,"1","RPS3P4"
"RPL301",2.14463430413872e-190,0.250228706854877,0.968,0.987,1.26361853199853e-185,"1","RPL30"
"RPL231",5.88274200530173e-190,0.329239873951314,0.916,0.956,3.46611158952378e-185,"1","RPL23"
"RPL13AP241",1.23024899942822e-186,0.74545056388214,0.444,0.262,7.24862710463109e-182,"1","RPL13AP24"
"RACK11",3.66451186493731e-184,0.305175157908117,0.934,0.966,2.15913039082106e-179,"1","RACK1"
"TUBA4A1",4.04081402746242e-184,0.696698428513071,0.658,0.573,2.38084762498086e-179,"1","TUBA4A"
"RPL37AP81",2.94102701547742e-183,0.710710893322972,0.474,0.289,1.7328531175193e-178,"1","RPL37AP8"
"PPIAP58",1.65462856716364e-180,1.12339829464324,0.289,0.146,9.74907151772814e-176,"1","PPIAP58"
"RPL23AP441",2.09906245144733e-180,0.739721260296487,0.441,0.261,1.23676759639277e-175,"1","RPL23AP44"
"RPL22P21",3.31469380399493e-180,0.750086269672956,0.439,0.259,1.95301758931381e-175,"1","RPL22P2"
"RPL35AP341",1.16869409007242e-179,0.648912193647124,0.489,0.297,6.88594557870669e-175,"1","RPL35AP34"
"RPS16P71",9.14015976623469e-178,0.772521444892674,0.422,0.247,5.38538213426548e-173,"1","RPS16P7"
"RPL281",1.93452538420485e-177,0.289169597289845,0.943,0.975,1.1398223563735e-172,"1","RPL28"
"RPSAP191",4.16447079215456e-177,0.699776420624095,0.464,0.281,2.45370619073747e-172,"1","RPSAP19"
"KLF41",5.9547936901529e-177,1.02067990820386,0.476,0.345,3.50856444223809e-172,"1","KLF4"
"RPL32P321",2.84156498577737e-173,0.662163593899776,0.477,0.291,1.67425008962003e-168,"1","RPL32P32"
"RPS15P21",3.95493044051257e-173,0.840900940100904,0.385,0.222,2.33024501555001e-168,"1","RPS15P2"
"RPL15P51",9.45964364506263e-173,0.715543095364298,0.454,0.276,5.5736220356709e-168,"1","RPL15P5"
"RPL17P91",5.84157078122924e-171,0.662270978833239,0.491,0.311,3.44185350430027e-166,"1","RPL17P9"
"RPS15AP251",7.85588579918887e-169,0.806314966136543,0.385,0.222,4.62868791288208e-164,"1","RPS15AP25"
"RPL21P1101",1.00076519335406e-167,0.796189970934666,0.403,0.239,5.8965085192421e-163,"1","RPL21P110"
"RPL7P451",1.12789203659166e-164,0.766689027204685,0.403,0.238,6.64553987959806e-160,"1","RPL7P45"
"RPS8P81",9.14265059208803e-163,0.734533712313941,0.431,0.265,5.38684972885827e-158,"1","RPS8P8"
"PDIA3P1",1.01455381799344e-160,1.1693970262925,0.258,0.129,5.97775109561736e-156,"1","PDIA3P1"
"PCBP11",1.02422206009367e-160,0.76430732102598,0.569,0.468,6.03471637807189e-156,"1","PCBP1"
"HSP90AB3P1",1.23360167148845e-160,0.885039021207343,0.368,0.217,7.26838104840996e-156,"1","HSP90AB3P"
"RPL7P561",7.47170253897994e-159,0.766523418668105,0.385,0.225,4.40232713596698e-154,"1","RPL7P56"
"RPS18P51",2.19502711841768e-157,0.637812681236936,0.557,0.404,1.2933099781717e-152,"1","RPS18P5"
"ACTB",3.02287393385585e-156,0.428045231598727,0.88,0.908,1.78107732182787e-151,"1","ACTB"
"IFRD11",5.35752159907512e-156,0.931472841098334,0.434,0.303,3.15665172617506e-151,"1","IFRD1"
"RPS211",6.08713712722364e-154,0.336328124601654,0.833,0.877,3.58654119536017e-149,"1","RPS21"
"RPL10P11",1.01115792725962e-151,0.774320447149137,0.376,0.222,5.95774250741369e-147,"1","RPL10P1"
"NAP1L11",1.08391478552314e-151,0.533780588064593,0.717,0.714,6.38642591630235e-147,"1","NAP1L1"
"RPS20P61",1.77749115294213e-151,0.783236792916119,0.361,0.21,1.04729778731351e-146,"1","RPS20P6"
"RPS51",3.60325342858069e-151,0.357119049314735,0.83,0.879,2.12303692011974e-146,"1","RPS5"
"RPL30P141",3.25211932762907e-150,0.590857296445656,0.454,0.283,1.91614870783905e-145,"1","RPL30P14"
"RPL32P201",1.22109163547313e-149,0.593921377371696,0.467,0.292,7.1946719162077e-145,"1","RPL32P20"
"RPL13AP251",1.01279571714327e-148,0.714668638709363,0.441,0.284,5.96739236540813e-144,"1","RPL13AP25"
"EMP3",3.861895626228e-148,1.09780842709404,0.252,0.128,2.27542890297354e-143,"1","EMP3"
"TPT1P91",4.87472225313237e-148,0.917220862348592,0.301,0.165,2.87218635154559e-143,"1","TPT1P9"
"FTH1P21",3.1595034129085e-139,0.899442852798831,0.3,0.167,1.86157941088569e-134,"1","FTH1P2"
"SEC61G1",3.388510121739e-136,0.911544643760828,0.516,0.442,1.99651016372862e-131,"1","SEC61G"
"RPS12P321",5.81502757236301e-136,0.700290332606221,0.384,0.234,3.42621424563628e-131,"1","RPS12P32"
"RPL31P41",6.7705077530435e-136,0.73278842261123,0.392,0.247,3.98918316809323e-131,"1","RPL31P4"
"UBAP2L1",7.5886347839875e-136,0.972413066980756,0.385,0.261,4.47122361472544e-131,"1","UBAP2L"
"HNRNPA2B1",1.40059165934901e-135,0.622526653819637,0.673,0.704,8.25228605688435e-131,"1","HNRNPA2B1"
"RPS10P191",6.91536682081496e-135,0.682665006335955,0.49,0.349,4.07453413082418e-130,"1","RPS10P19"
"RPS8P51",5.09649222000761e-134,0.709920664101514,0.365,0.22,3.00285321602848e-129,"1","RPS8P5"
"RPL39P51",5.00531531066331e-133,0.67575703310866,0.376,0.228,2.94913178104282e-128,"1","RPL39P5"
"RPL3P41",1.01380933016795e-131,0.659289033529225,0.518,0.389,5.97336457334954e-127,"1","RPL3P4"
"RPL36AL1",3.53119324279048e-129,0.542376210753573,0.687,0.72,2.08057905865215e-124,"1","RPL36AL"
"RPS8P11",8.83056692052894e-129,0.716494784785223,0.378,0.236,5.20297002957565e-124,"1","RPS8P1"
"RPL3P91",6.85934580159018e-127,0.712997334674958,0.361,0.22,4.04152654629693e-122,"1","RPL3P9"
"RPL3P21",6.35988610972464e-124,0.690214515353912,0.371,0.23,3.74724489584976e-119,"1","RPL3P2"
"RPL17P221",5.71094792392182e-123,0.727678933222722,0.338,0.202,3.36489051677474e-118,"1","RPL17P22"
"RPL34P161",2.06764589109693e-122,0.842524132136436,0.296,0.172,1.21825695903431e-117,"1","RPL34P16"
"ATF4P3",2.26010505665002e-122,0.954436145130758,0.267,0.149,1.33165389937819e-117,"1","ATF4P3"
"RPS2P241",4.76730304399058e-122,0.903063898414036,0.276,0.156,2.80889495351925e-117,"1","RPS2P24"
"RPL10AP21",8.57740127645683e-119,0.749982705046523,0.329,0.199,5.05380483208837e-114,"1","RPL10AP2"
"RPL23P81",4.85274799490631e-116,0.661875544834164,0.349,0.214,2.8592391185988e-111,"1","RPL23P8"
"PSME21",5.80894837489604e-116,1.0309988390953,0.413,0.325,3.42263238248875e-111,"1","PSME2"
"RPS231",9.44522841070098e-116,0.2987264087854,0.848,0.907,5.56512857958502e-111,"1","RPS23"
"RPL23AP181",1.04757574896336e-115,0.759096016295999,0.313,0.188,6.1723163128921e-111,"1","RPL23AP18"
"UBA52P51",4.83152853771501e-114,0.762581608150827,0.323,0.197,2.84673661442169e-109,"1","UBA52P5"
"EEF1B2P61",1.3784208084035e-113,0.672884022696002,0.372,0.24,8.12165540311343e-109,"1","EEF1B2P6"
"RPL10P151",1.25170733756929e-112,0.726016443583021,0.314,0.189,7.37505963295826e-108,"1","RPL10P15"
"ATP5F1B",8.22561434635712e-112,0.857938650380778,0.483,0.412,4.84653197287361e-107,"1","ATP5F1B"
"RPL32P211",3.09796925830528e-111,0.654251499261576,0.358,0.225,1.82532348699347e-106,"1","RPL32P21"
"RPS2P53",3.47555444697277e-111,0.875731825842766,0.268,0.155,2.04779668015636e-106,"1","RPS2P53"
"HSPA8P51",2.61706959089753e-110,0.849472758843818,0.269,0.154,1.54197740295682e-105,"1","HSPA8P5"
"SERBP11",4.3320639974891e-110,0.569391054205523,0.649,0.659,2.55245210732058e-105,"1","SERBP1"
"LOC1249053311",2.22583253948823e-109,0.549818994285925,0.663,0.689,1.31146053226646e-104,"1","LOC124905331"
"H1-0",8.13439170166868e-109,0.840254834672741,0.364,0.252,4.79278359062319e-104,"1","H1-0"
"RPS4X1",8.03115343830849e-107,0.271173315920376,0.862,0.917,4.73195560585136e-102,"1","RPS4X"
"RPL13AP221",1.78701317171085e-106,0.78418691576057,0.274,0.159,1.05290816077204e-101,"1","RPL13AP22"
"PTMAP5",5.66672391734984e-106,0.901273111822252,0.263,0.154,3.33883373210252e-101,"1","PTMAP5"
"PTMAP2",1.91882222283807e-105,0.863685677167095,0.284,0.172,1.13057005369619e-100,"1","PTMAP2"
"GAPDHP651",2.2713269622196e-105,0.648879302099924,0.334,0.208,1.33826584613979e-100,"1","GAPDHP65"
"RPL7AP661",3.37209574931032e-104,0.746160440344907,0.324,0.204,1.98683881549364e-99,"1","RPL7AP66"
"HNRNPAB",3.81237564393245e-104,0.710634591020113,0.567,0.555,2.246251729405e-99,"1","HNRNPAB"
"RPS15P41",1.42348777324905e-103,0.76197147201148,0.359,0.243,8.38718995998341e-99,"1","RPS15P4"
"RPS29P61",1.43226297221532e-102,0.712417658880137,0.312,0.193,8.43889343229266e-98,"1","RPS29P6"
"CHD4",1.50946625402273e-102,0.946118527248022,0.473,0.428,8.89377516870192e-98,"1","CHD4"
"KRTCAP21",9.12935648502778e-102,0.664480236310313,0.52,0.447,5.37901684097837e-97,"1","KRTCAP2"
"RPS2P11",7.84209974971712e-98,0.787433560479029,0.274,0.164,4.62056517253333e-93,"1","RPS2P1"
"NPM1P41",1.25717713815596e-97,0.521291637477999,0.369,0.239,7.40728769801493e-93,"1","NPM1P4"
"RPL37P111",3.94481944181923e-97,0.714116812595457,0.302,0.189,2.32428761511989e-92,"1","RPL37P11"
"RSBN11",4.23376260817137e-97,0.978923776804121,0.293,0.192,2.49453292873457e-92,"1","RSBN1"
"HMGB1P24",4.31122780777215e-95,0.807912792404891,0.261,0.156,2.54017542433935e-90,"1","HMGB1P24"
"CWC221",8.50380561813097e-95,0.872989794812404,0.344,0.243,5.01044227020277e-90,"1","CWC22"
"RPS131",2.04704712570848e-94,0.288274530758057,0.833,0.903,1.20612016646744e-89,"1","RPS13"
"RPL30P41",4.08996364528234e-94,0.638477209096547,0.334,0.215,2.40980657980035e-89,"1","RPL30P4"
"RPS6P61",2.53535852345243e-92,0.726050629212466,0.272,0.165,1.49383324201817e-87,"1","RPS6P6"
"EIF1P51",5.16938421995748e-92,0.433799890466688,0.42,0.282,3.04580118239895e-87,"1","EIF1P5"
"RPS3A1",4.39786355923624e-91,0.331334610764616,0.767,0.843,2.59122120910199e-86,"1","RPS3A"
"RPS12P221",8.11607447196076e-91,0.65203098047873,0.429,0.325,4.78199107887928e-86,"1","RPS12P22"
"RPL36P51",2.12059857580456e-90,0.72410207064148,0.256,0.152,1.24945668086405e-85,"1","RPL36P5"
"LOC1001343621",1.00131137398199e-89,0.737844223303222,0.263,0.159,5.89972661550189e-85,"1","LOC100134362"
"RPS19P31",2.07083660590341e-89,0.684699147781956,0.312,0.202,1.22013692819829e-84,"1","RPS19P3"
"RPS10P291",9.8373907007885e-87,0.729080309606774,0.26,0.158,5.79619060090459e-82,"1","RPS10P29"
"CNBP1",3.04165498256661e-86,0.677230782058066,0.549,0.536,1.79214311572825e-81,"1","CNBP"
"RPS20P261",3.23207104503855e-85,0.719981562452201,0.257,0.157,1.90433625973671e-80,"1","RPS20P26"
"HSPA5P11",3.79410426167445e-85,0.298558293271717,0.424,0.287,2.23548623097859e-80,"1","HSPA5P1"
"RPS23P71",4.79678078776541e-85,0.679832583996432,0.269,0.165,2.82626324015138e-80,"1","RPS23P7"
"RPS4XP131",2.86083791599616e-84,0.666720955872029,0.278,0.173,1.68560570010494e-79,"1","RPS4XP13"
"CCT21",1.17637384480003e-82,0.624168091908315,0.557,0.537,6.9311946935618e-78,"1","CCT2"
"AHNAK1",2.2893587458469e-82,0.839407098182051,0.539,0.565,1.348890173053e-77,"1","AHNAK"
"HSP90B11",2.75005301521771e-82,0.419831053617806,0.714,0.788,1.62033123656627e-77,"1","HSP90B1"
"CSDE11",4.07102131428443e-81,0.718410806078199,0.546,0.559,2.39864575837639e-76,"1","CSDE1"
