"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.65247277291804e-61,0.57932664727108,0.133,0.339,9.73636957803309e-57,"0","BCLAF1"
1.70063566976109e-61,3.14531243897289,0.267,0.138,1.00201453662323e-56,"0","PURB"
4.8467922007652e-61,0.458249000594234,0.09,0.255,2.85572996469086e-56,"0","REST"
8.48023480770511e-61,0.607895639899867,0.099,0.272,4.99655434869985e-56,"0","CREBBP"
4.03325311577668e-60,0.532396363718124,0.138,0.346,2.37639273581562e-55,"0","SRPK1"
1.65042131257032e-59,0.290427310179868,0.294,0.667,9.72428237366432e-55,"0","PFDN5"
2.12025792277918e-59,0.592346154811117,0.112,0.295,1.24925596810149e-54,"0","MAF"
6.12882307278063e-59,0.637522674757356,0.113,0.295,3.61110255448235e-54,"0","STAG2"
8.25185446454066e-59,0.613053714975049,0.112,0.294,4.86199265050736e-54,"0","EIF3J"
2.02368685751321e-58,0.525027169276852,0.112,0.293,1.19235629644678e-53,"0","GRB2"
4.75406039617287e-58,0.56841075860507,0.123,0.312,2.80109238542506e-53,"0","MAN1A2"
1.11996563884236e-57,0.543459557758198,0.228,0.525,6.59883754405921e-53,"0","RBM25"
1.49434185394971e-57,2.85283924675948,0.319,0.211,8.80466220347169e-53,"0","PSMC5"
1.77803195740718e-57,0.656062372603852,0.184,0.435,1.04761642930431e-52,"0","SNRPD3"
4.0856165850298e-57,0.552923830436136,0.092,0.252,2.40724529189956e-52,"0","RLF"
4.32931424631987e-57,0.533901202548696,0.096,0.26,2.55083195393167e-52,"0","UBE2Z"
7.30708152512943e-57,0.408456934598505,0.255,0.58,4.30533243460626e-52,"0","CCT6A"
8.77348498300779e-57,0.62545965582635,0.116,0.298,5.16933735198819e-52,"0","PHIP"
5.62108779057362e-56,0.627597217074138,0.092,0.25,3.31194492620598e-51,"0","PAIP2"
1.26494275721297e-55,0.647682268015665,0.128,0.318,7.45304272549883e-51,"0","CYC1"
